Picture name/number;Label;Comment;Attribute;X Left;Y Bottom;X Right;Y Top;Die Type;Die Type (clean);Die complete;Die visible;x_center;y_center;width;height;classe_name;classe_id
IMG_1564.JPG;0;;1;153.93939393939394;354.6666666666667;267.8787878787879;186.66666666666666;2006;2006;0.0;1.0;0.4119318181818182;0.5286458333333334;0.22253787878787878;0.32812500000000006;P-feuille;4
IMG_1564.JPG;0;;2;281.2121212121212;362.42424242424244;364.1212121212121;195.3939393939394;2006;2006;1.0;0.0;0.6302083333333333;0.5447443181818182;0.16193181818181823;0.3262310606060606;P-feuille;4
IMG_1565.JPG;Lamache 20;;1;104.24242424242425;389.8181818181818;256.0;249.6969696969697;Inédit 6;6;0.0;0.0;0.35179924242424243;0.6245265151515151;0.29640151515151514;0.27367424242424243;Arceaux;17
IMG_1566.JPG;0;;1;174.06060606060606;372.8484848484849;404.6060606060606;202.42424242424244;Inédit 6;6;0.0;0.0;0.5651041666666667;0.5617897727272727;0.45028409090909094;0.3328598484848485;Arceaux;17
IMG_1576.JPG;Lamache 23;;1;143.03030303030303;368.0;239.75757575757575;213.57575757575756;Inédit 3;3;0.0;0.0;0.37381628787878785;0.5679450757575757;0.18892045454545453;0.3016098484848485;Colonnettes;20
IMG_1578.JPG;Lamache 24;;1;148.36363636363637;346.1818181818182;230.54545454545453;171.63636363636363;Inédit 3;3;1.0;0.0;0.37002840909090906;0.5056818181818181;0.1605113636363636;0.34090909090909094;Colonnettes;20
IMG_1578.JPG;Lamache 24;;2;271.27272727272725;347.6363636363636;351.27272727272725;186.1818181818182;Inédit 3;3;0.0;1.0;0.6079545454545454;0.5213068181818181;0.15625;0.31534090909090906;Colonnettes;20
IMG_1579.JPG;0;;1;168.72727272727272;345.93939393939394;368.969696969697;275.6363636363636;Inédit 3;3;1.0;1.0;0.525094696969697;0.6070075757575757;0.3910984848484849;0.13731060606060608;Colonnettes;20
IMG_1579.JPG;0;;2;177.6969696969697;215.5151515151515;353.45454545454544;136.72727272727272;Inédit 3;3;0.0;1.0;0.5187026515151515;0.34398674242424243;0.34327651515151514;0.15388257575757575;Colonnettes;20
IMG_1580.JPG;Lamache 25;;1;94.06060606060606;390.7878787878788;208.4848484848485;277.3333333333333;Inédit 1025;1025;1.0;0.0;0.29545454545454547;0.6524621212121212;0.2234848484848485;0.22159090909090917;R-rayons;1
IMG_1580.JPG;Lamache 25;;2;212.36363636363637;382.06060606060606;345.2121212121212;288.969696969697;Inédit 1025;1025;1.0;0.0;0.5445075757575757;0.6553030303030303;0.2594696969696969;0.18181818181818177;R-rayons;1
IMG_1581.JPG;0;;1;64.0;355.8787878787879;224.0;212.36363636363637;Inédit 1025;1025;1.0;0.0;0.28125;0.5549242424242424;0.3125;0.2803030303030303;R-rayons;1
IMG_1581.JPG;0;;2;220.12121212121212;351.030303030303;372.3636363636364;216.24242424242425;Inédit 1025;1025;1.0;0.0;0.5785984848484849;0.5539772727272727;0.29734848484848486;0.2632575757575757;R-rayons;1
IMG_1582.JPG;Lamache 26;;1;197.8181818181818;358.7878787878788;309.3333333333333;215.27272727272728;2012;2012;0.0;0.0;0.4952651515151515;0.5606060606060607;0.21780303030303028;0.28030303030303033;P-triangle;5
IMG_1582.JPG;Lamache 26;;2;295.75757575757575;351.030303030303;437.3333333333333;213.33333333333334;2012;2012;0.0;1.0;0.7159090909090908;0.5511363636363636;0.2765151515151515;0.26893939393939387;P-triangle;5
IMG_1583.JPG;0;;1;177.45454545454547;339.3939393939394;320.969696969697;132.84848484848484;2012;2012;0.0;1.0;0.4867424242424243;0.46117424242424243;0.28030303030303033;0.4034090909090909;P-triangle;5
IMG_1583.JPG;0;;2;297.6969696969697;341.8181818181818;465.45454545454544;137.6969696969697;2012;2012;0.0;1.0;0.7452651515151515;0.46827651515151514;0.32765151515151514;0.39867424242424243;P-triangle;5
IMG_1592.JPG;Lamache 31;;1;295.27272727272725;425.45454545454544;344.0;349.09090909090907;3013;3013;0.0;1.0;0.6242897727272727;0.7563920454545454;0.09517045454545459;0.1491477272727273;C-a-points;11
IMG_1593.JPG;0;;1;257.93939393939394;400.4848484848485;324.8484848484849;206.54545454545453;3013;3013;0.0;0.0;0.5691287878787878;0.5928030303030303;0.13068181818181823;0.37878787878787884;C-a-points;11
IMG_1600.JPG;Lamache 35;;1;166.78787878787878;394.6666666666667;288.0;221.0909090909091;2014;2014;0.0;0.0;0.44412878787878785;0.6013257575757576;0.23674242424242425;0.33901515151515155;P-triangle;5
IMG_1601.JPG;0;;1;162.9090909090909;393.6969696969697;300.6060606060606;165.8181818181818;2014;2014;0.0;1.0;0.45265151515151514;0.5464015151515151;0.268939393939394;0.44507575757575757;P-triangle;5
IMG_1603.JPG;0;;1;180.36363636363637;386.90909090909093;354.90909090909093;192.96969696969697;Inédit 2011;2011;0.0;1.0;0.5227272727272727;0.5662878787878788;0.34090909090909094;0.37878787878787884;P-triangle;5
IMG_1608.JPG;Lamache 39;;1;238.54545454545453;425.6969696969697;360.72727272727275;329.6969696969697;Inédit 2016;2016;0.0;1.0;0.5852272727272727;0.7376893939393939;0.2386363636363637;0.1875;P-triangle;5
IMG_1609.JPG;0;;1;207.5151515151515;400.4848484848485;369.45454545454544;218.1818181818182;Inédit 2016;2016;0.0;1.0;0.5634469696969697;0.6041666666666667;0.3162878787878788;0.3560606060606061;P-triangle;5
IMG_1612.JPG;Lamache 41;;1;181.33333333333334;378.1818181818182;308.3636363636364;276.3636363636364;1019;1019;1.0;0.0;0.478219696969697;0.6392045454545454;0.2481060606060606;0.19886363636363635;R-rayons;1
IMG_1613.JPG;0;;1;196.84848484848484;307.3939393939394;325.8181818181818;219.15151515151516;1019;1019;1.0;1.0;0.5104166666666666;0.5142045454545454;0.2518939393939394;0.1723484848484848;R-rayons;1
IMG_1614.JPG;Lamache 42;;1;108.60606060606061;381.09090909090907;205.57575757575756;243.3939393939394;Inédit 2017;2017;0.0;1.0;0.3068181818181818;0.6098484848484849;0.18939393939393936;0.26893939393939387;P-triangle;5
IMG_1614.JPG;Lamache 42;;2;214.3030303030303;370.42424242424244;313.2121212121212;240.4848484848485;Inédit 2017;2017;0.0;0.0;0.5151515151515151;0.5965909090909092;0.19318181818181812;0.2537878787878788;P-triangle;5
IMG_1615.JPG;0;;1;131.87878787878788;337.45454545454544;294.7878787878788;168.72727272727272;Inédit 2017;2017;0.0;1.0;0.4166666666666667;0.49431818181818177;0.31818181818181823;0.32954545454545453;P-triangle;5
IMG_1618.JPG;Lamache 44;;1;300.3636363636364;386.90909090909093;358.54545454545456;248.0;3008;3008;1.0;1.0;0.6434659090909092;0.6200284090909092;0.11363636363636365;0.27130681818181823;C-a-points;11
IMG_1619.JPG;0;;1;266.6666666666667;325.8181818181818;320.0;177.45454545454547;3008;3008;1.0;1.0;0.5729166666666667;0.4914772727272727;0.10416666666666663;0.28977272727272724;C-a-points;11
IMG_1620.JPG;Lamache 45;;1;280.72727272727275;400.0;426.90909090909093;304.0;2019;2019;0.0;1.0;0.6910511363636365;0.6875;0.28551136363636365;0.1875;P-triangle;5
IMG_1621.JPG;0;;1;214.3030303030303;403.3939393939394;408.24242424242425;168.72727272727272;2019;2019;0.0;1.0;0.6079545454545454;0.5587121212121212;0.3787878787878788;0.4583333333333333;P-triangle;5
IMG_1622.JPG;Lamache 46;;1;139.63636363636363;428.6060606060606;261.8181818181818;261.8181818181818;Inédit 2009;2009;0.0;1.0;0.39204545454545453;0.6742424242424243;0.23863636363636365;0.3257575757575758;P-triangle;5
IMG_1622.JPG;Lamache 46;;2;248.24242424242425;429.57575757575756;363.6363636363636;252.12121212121212;Inédit 2009;2009;0.0;1.0;0.5975378787878788;0.665719696969697;0.22537878787878785;0.34659090909090906;P-triangle;5
IMG_1623.JPG;0;;1;84.36363636363636;441.2121212121212;263.75757575757575;157.0909090909091;Inédit 2009;2009;0.0;1.0;0.3399621212121212;0.584280303030303;0.35037878787878785;0.5549242424242424;P-triangle;5
IMG_1623.JPG;0;;2;265.6969696969697;398.54545454545456;442.1818181818182;160.0;Inédit 2009;2009;0.0;1.0;0.6912878787878788;0.5454545454545454;0.3446969696969697;0.46590909090909094;P-triangle;5
IMG_1626.JPG;Lamache 48;;1;171.63636363636363;263.75757575757575;292.8484848484849;179.3939393939394;1029;1029;0.0;0.0;0.45359848484848486;0.4327651515151515;0.2367424242424243;0.16477272727272724;R-chevrons;22
IMG_1627.JPG;0;;1;188.6060606060606;291.8787878787879;368.4848484848485;137.6969696969697;1029;1029;0.0;0.0;0.5440340909090909;0.41950757575757575;0.3513257575757576;0.30113636363636365;R-chevrons;22
IMG_1632.JPG;Lamache 51;;1;184.0;319.030303030303;302.54545454545456;197.0909090909091;1027;1027;0.0;0.0;0.47514204545454547;0.5040246212121212;0.23153409090909094;0.23816287878787873;R-chevrons;22
IMG_1633.JPG;0;;1;139.63636363636363;323.8787878787879;348.1212121212121;172.6060606060606;1027;1027;0.0;0.0;0.47632575757575757;0.48484848484848486;0.4071969696969697;0.29545454545454547;R-chevrons;22
IMG_1634.JPG;Lamache 52;;1;195.87878787878788;424.72727272727275;309.3333333333333;323.3939393939394;2006;2006;0.0;1.0;0.4933712121212121;0.7305871212121212;0.22159090909090906;0.19791666666666674;P-feuille;4
IMG_1634.JPG;Lamache 52;;2;291.8787878787879;423.75757575757575;412.1212121212121;310.3030303030303;2006;2006;0.0;1.0;0.6875;0.7168560606060606;0.23484848484848486;0.22159090909090906;P-feuille;4
IMG_1635.JPG;0;;1;96.0;417.93939393939394;278.3030303030303;187.15151515151516;2006;2006;0.0;1.0;0.36553030303030304;0.5909090909090909;0.3560606060606061;0.45075757575757575;P-feuille;4
IMG_1635.JPG;0;;2;263.75757575757575;382.06060606060606;406.3030303030303;181.33333333333334;2006;2006;0.0;1.0;0.6543560606060606;0.5501893939393939;0.27840909090909094;0.39204545454545453;P-feuille;4
IMG_1636.JPG;Lamache 53;;1;168.72727272727272;254.06060606060606;224.96969696969697;220.12121212121212;1004;1004;1.0;1.0;0.38446969696969696;0.4630681818181818;0.10984848484848486;0.06628787878787878;R-concentriques;0
IMG_1636.JPG;Lamache 53;;2;236.6060606060606;258.90909090909093;282.1818181818182;217.21212121212122;1004;1004;1.0;1.0;0.5066287878787878;0.4649621212121212;0.08901515151515155;0.08143939393939398;R-concentriques;0
IMG_1636.JPG;Lamache 53;;3;300.6060606060606;256.969696969697;342.3030303030303;207.5151515151515;1004;1004;1.0;1.0;0.6278409090909092;0.45359848484848486;0.08143939393939392;0.09659090909090917;R-concentriques;0
IMG_1637.JPG;0;;1;61.09090909090909;297.6969696969697;134.78787878787878;228.84848484848484;1004;1004;1.0;1.0;0.19128787878787878;0.5142045454545454;0.14393939393939392;0.13446969696969696;R-concentriques;0
IMG_1637.JPG;0;;2;171.63636363636363;295.75757575757575;247.27272727272728;228.84848484848484;1004;1004;1.0;1.0;0.40909090909090906;0.5123106060606061;0.14772727272727276;0.13068181818181818;R-concentriques;0
IMG_1637.JPG;0;;3;283.1515151515151;299.6363636363636;356.8484848484849;233.6969696969697;1004;1004;1.0;1.0;0.625;0.5208333333333333;0.14393939393939403;0.12878787878787878;R-concentriques;0
IMG_1639.JPG;0;;1;135.75757575757575;141.57575757575756;203.63636363636363;79.51515151515152;1004;1004;1.0;1.0;0.3314393939393939;0.21590909090909088;0.13257575757575757;0.12121212121212119;R-concentriques;0
IMG_1639.JPG;0;;2;237.57575757575756;147.3939393939394;321.93939393939394;80.48484848484848;1004;1004;1.0;1.0;0.5464015151515151;0.22253787878787878;0.1647727272727273;0.1306818181818182;R-concentriques;0
IMG_1639.JPG;0;;3;352.969696969697;147.3939393939394;426.6666666666667;78.54545454545455;1004;1004;1.0;1.0;0.7613636363636365;0.2206439393939394;0.14393939393939392;0.134469696969697;R-concentriques;0
IMG_1641.JPG;Lamache 54;;1;123.63636363636364;371.6363636363636;208.72727272727272;277.8181818181818;4004;4004;1.0;0.0;0.32457386363636365;0.6342329545454546;0.1661931818181818;0.18323863636363635;M-carres;14
IMG_1641.JPG;Lamache 54;;2;218.9090909090909;352.0;302.54545454545456;275.6363636363636;4004;4004;1.0;1.0;0.5092329545454546;0.6129261363636364;0.16335227272727276;0.1491477272727273;M-carres;14
IMG_1641.JPG;Lamache 54;;3;305.45454545454544;354.1818181818182;398.54545454545456;274.1818181818182;4004;4004;1.0;1.0;0.6875;0.6136363636363636;0.18181818181818188;0.15625;M-carres;14
IMG_1642.JPG;0;;1;67.87878787878788;316.1212121212121;182.3030303030303;199.75757575757575;4004;4004;1.0;0.0;0.24431818181818182;0.5037878787878788;0.2234848484848485;0.2272727272727273;M-carres;14
IMG_1642.JPG;0;;2;208.4848484848485;296.72727272727275;309.3333333333333;189.0909090909091;4004;4004;1.0;1.0;0.5056818181818181;0.47443181818181823;0.1969696969696969;0.21022727272727276;M-carres;14
IMG_1642.JPG;0;;3;314.1818181818182;292.8484848484849;419.8787878787879;195.87878787878788;4004;4004;1.0;1.0;0.7168560606060606;0.4772727272727273;0.20643939393939392;0.18939393939393945;M-carres;14
IMG_1647.JPG;Lamache 56;;1;134.78787878787878;352.0;241.45454545454547;247.27272727272728;1020;1020;0.0;1.0;0.36742424242424243;0.5852272727272727;0.20833333333333337;0.20454545454545453;R-rayons;1
IMG_1647.JPG;Lamache 56;;2;256.969696969697;350.06060606060606;361.6969696969697;245.33333333333334;1020;1020;1.0;1.0;0.6041666666666667;0.5814393939393939;0.20454545454545447;0.20454545454545453;R-rayons;1
IMG_1648.JPG;0;;1;11.636363636363637;333.57575757575756;155.15151515151516;191.03030303030303;1020;1020;0.0;1.0;0.16287878787878787;0.5123106060606061;0.28030303030303033;0.2784090909090909;R-rayons;1
IMG_1648.JPG;0;;2;166.78787878787878;329.6969696969697;324.8484848484849;169.6969696969697;1020;1020;1.0;1.0;0.48011363636363635;0.4876893939393939;0.30871212121212127;0.3125;R-rayons;1
IMG_1649.JPG;0;;1;81.45454545454545;186.1818181818182;231.75757575757575;60.121212121212125;1020;1020;0.0;1.0;0.3058712121212121;0.24053030303030304;0.2935606060606061;0.24621212121212122;R-rayons;1
IMG_1649.JPG;0;;2;232.72727272727272;199.75757575757575;387.8787878787879;57.21212121212121;1020;1020;1.0;1.0;0.6060606060606061;0.25094696969696967;0.30303030303030304;0.2784090909090909;R-rayons;1
IMG_1650.JPG;Lamache 57;;1;215.27272727272728;371.6363636363636;297.45454545454544;285.8181818181818;1013;1013;1.0;1.0;0.5007102272727273;0.6420454545454546;0.1605113636363636;0.16761363636363635;R-concentriques;0
IMG_1650.JPG;Lamache 57;;2;303.27272727272725;368.72727272727275;380.3636363636364;293.8181818181818;1013;1013;0.0;1.0;0.6676136363636364;0.6470170454545454;0.15056818181818188;0.14630681818181823;R-concentriques;0
IMG_1651.JPG;0;;1;196.84848484848484;321.93939393939394;325.8181818181818;210.42424242424244;1013;1013;1.0;1.0;0.5104166666666666;0.5198863636363636;0.2518939393939394;0.21780303030303028;R-concentriques;0
IMG_1651.JPG;0;;2;348.1212121212121;320.969696969697;446.06060606060606;231.75757575757575;1013;1013;0.0;0.0;0.7755681818181819;0.5397727272727273;0.19128787878787878;0.1742424242424243;R-concentriques;0
IMG_1652.JPG;0;;1;85.81818181818181;242.42424242424244;173.0909090909091;102.78787878787878;1013;1013;1.0;1.0;0.25284090909090906;0.33712121212121215;0.17045454545454547;0.27272727272727276;R-concentriques;0
IMG_1652.JPG;0;;2;235.63636363636363;202.66666666666666;311.27272727272725;89.21212121212122;1013;1013;0.0;1.0;0.5340909090909091;0.2850378787878788;0.1477272727272727;0.22159090909090906;R-concentriques;0
IMG_1655.JPG;Lamache 59;;1;150.3030303030303;306.42424242424244;277.3333333333333;235.63636363636363;1020;1020;0.0;1.0;0.41761363636363635;0.5293560606060606;0.24810606060606055;0.1382575757575758;R-rayons;1
IMG_1655.JPG;Lamache 59;;2;286.06060606060606;324.8484848484849;398.54545454545456;238.54545454545453;1020;1020;0.0;1.0;0.6685606060606061;0.5501893939393939;0.21969696969696972;0.16856060606060613;R-rayons;1
IMG_1655.JPG;Lamache 59;;3;188.12121212121212;412.1212121212121;266.6666666666667;342.3030303030303;4025;4025;0.0;0.0;0.4441287878787879;0.7367424242424243;0.15340909090909094;0.13636363636363635;PointillÃ©s;10
IMG_1656.JPG;0;;1;46.78787878787879;297.6969696969697;190.06060606060606;160.96969696969697;1020;1020;0.0;1.0;0.23129734848484848;0.44791666666666663;0.27982954545454547;0.26704545454545453;R-rayons;1
IMG_1656.JPG;0;;2;201.6969696969697;296.72727272727275;349.09090909090907;163.87878787878788;1020;1020;0.0;1.0;0.5378787878787878;0.4498106060606061;0.28787878787878785;0.259469696969697;R-rayons;1
IMG_1656.JPG;0;;3;113.45454545454545;476.1212121212121;187.15151515151516;330.6666666666667;4025;4025;0.0;0.0;0.2935606060606061;0.7878787878787878;0.14393939393939395;0.28409090909090906;PointillÃ©s;10
IMG_1657.JPG;0;;1;145.45454545454547;180.36363636363637;302.54545454545456;53.333333333333336;1020;1020;0.0;1.0;0.4375;0.228219696969697;0.3068181818181818;0.2481060606060606;R-rayons;1
IMG_1657.JPG;0;;2;318.06060606060606;184.24242424242425;457.6969696969697;89.21212121212122;1020;1020;0.0;1.0;0.7575757575757576;0.2670454545454546;0.2727272727272727;0.1856060606060606;R-rayons;1
IMG_1657.JPG;0;;3;215.27272727272728;396.6060606060606;305.45454545454544;224.0;4025;4025;0.0;0.0;0.5085227272727273;0.6060606060606061;0.1761363636363636;0.33712121212121215;PointillÃ©s;10
IMG_1658.JPG;Lamache 60;;1;183.27272727272728;338.90909090909093;254.54545454545453;259.6363636363636;4004;4004;1.0;1.0;0.4275568181818182;0.5845170454545454;0.13920454545454541;0.15482954545454553;M-carres;14
IMG_1658.JPG;Lamache 60;;2;264.0;319.27272727272725;333.09090909090907;266.1818181818182;4004;4004;1.0;1.0;0.5830965909090908;0.5717329545454546;0.13494318181818177;0.10369318181818177;M-carres;14
IMG_1659.JPG;0;;1;199.75757575757575;302.54545454545456;298.6666666666667;203.63636363636363;4004;4004;1.0;1.0;0.48674242424242425;0.4943181818181818;0.19318181818181823;0.19318181818181823;M-carres;14
IMG_1659.JPG;0;;2;310.3030303030303;285.09090909090907;408.24242424242425;203.63636363636363;4004;4004;1.0;1.0;0.7017045454545454;0.47727272727272724;0.19128787878787878;0.15909090909090906;M-carres;14
IMG_1662.JPG;Lamache 62;;1;105.45454545454545;418.1818181818182;242.42424242424244;290.90909090909093;6002;6002;0.0;1.0;0.3397253787878788;0.6924715909090909;0.26751893939393945;0.24857954545454541;Arceaux;17
IMG_1662.JPG;Lamache 62;;2;295.75757575757575;428.3636363636364;418.90909090909093;266.1818181818182;6002;6002;0.0;0.0;0.6979166666666667;0.6782670454545454;0.2405303030303031;0.31676136363636365;Arceaux;17
IMG_1663.JPG;0;;1;166.78787878787878;404.3636363636364;370.42424242424244;161.45454545454547;6002;6002;0.0;1.0;0.5246212121212122;0.5525568181818182;0.39772727272727276;0.4744318181818182;Arceaux;17
IMG_1663.JPG;0;;2;363.6363636363636;367.5151515151515;511.030303030303;134.78787878787878;6002;6002;0.0;0.0;0.8541666666666666;0.490530303030303;0.28787878787878785;0.45454545454545453;Arceaux;17
IMG_1664.JPG;0;;1;189.0909090909091;379.6363636363636;343.27272727272725;173.8181818181818;6002;6002;0.0;0.0;0.5198863636363636;0.5404829545454546;0.3011363636363636;0.40198863636363635;Arceaux;17
IMG_1665.JPG;Lamache 63;;1;190.06060606060606;377.6969696969697;266.90909090909093;294.54545454545456;4013;4013;1.0;0.0;0.4462594696969697;0.6564867424242424;0.15009469696969702;0.16240530303030298;PointillÃ©s;10
IMG_1666.JPG;0;;1;205.57575757575756;344.72727272727275;308.3636363636364;219.15151515151516;4013;4013;1.0;0.0;0.5018939393939394;0.5506628787878788;0.2007575757575758;0.24526515151515155;PointillÃ©s;10
IMG_1667.JPG;0;;1;150.06060606060606;463.030303030303;242.9090909090909;329.6969696969697;4013;4013;1.0;0.0;0.3837594696969697;0.7741477272727273;0.18134469696969696;0.26041666666666663;PointillÃ©s;10
IMG_1668.JPG;Lamache 64;;1;249.21212121212122;408.969696969697;303.27272727272725;310.06060606060606;2006;2006;0.0;1.0;0.5395359848484849;0.7021780303030303;0.10558712121212116;0.19318181818181823;P-feuille;4
IMG_1668.JPG;Lamache 64;;2;329.93939393939394;385.93939393939394;383.27272727272725;298.42424242424244;2006;2006;0.0;1.0;0.6964962121212122;0.6683238636363636;0.10416666666666663;0.17092803030303028;P-feuille;4
IMG_1668.JPG;Lamache 64;;3;168.96969696969697;394.6666666666667;217.21212121212122;306.42424242424244;2006;2006;0.0;1.0;0.3771306818181818;0.6846590909090909;0.09422348484848486;0.17234848484848486;P-feuille;4
IMG_1669.JPG;0;;1;85.0909090909091;362.1818181818182;154.9090909090909;213.8181818181818;2006;2006;0.0;1.0;0.234375;0.5625;0.13636363636363635;0.2897727272727273;P-feuille;4
IMG_1669.JPG;0;;2;214.54545454545453;384.0;301.8181818181818;221.0909090909091;2006;2006;0.0;1.0;0.5042613636363636;0.5909090909090909;0.17045454545454547;0.3181818181818182;P-feuille;4
IMG_1669.JPG;0;;3;343.27272727272725;356.3636363636364;420.3636363636364;183.27272727272728;2006;2006;0.0;1.0;0.7457386363636364;0.5269886363636364;0.15056818181818188;0.3380681818181818;P-feuille;4
IMG_1670.JPG;0;;1;168.72727272727272;340.3636363636364;261.09090909090907;171.63636363636363;2006;2006;0.0;1.0;0.4197443181818181;0.5;0.18039772727272724;0.3295454545454546;P-feuille;4
IMG_1670.JPG;0;;2;291.6363636363636;314.90909090909093;374.54545454545456;157.0909090909091;2006;2006;0.0;1.0;0.6505681818181819;0.4609375;0.16193181818181823;0.3082386363636364;P-feuille;4
IMG_1670.JPG;0;;3;413.09090909090907;261.09090909090907;487.27272727272725;104.0;2006;2006;0.0;1.0;0.8792613636363635;0.3565340909090909;0.14488636363636365;0.30681818181818177;P-feuille;4
IMG_1670.JPG;0;;4;79.27272727272727;336.72727272727275;135.27272727272728;191.27272727272728;2006;2006;0.0;0.0;0.20951704545454547;0.515625;0.10937500000000003;0.2840909090909091;P-feuille;4
IMG_1671.JPG;Lamache 65;;1;174.54545454545453;423.27272727272725;439.27272727272725;268.3636363636364;7001;7001;0.0;1.0;0.5994318181818181;0.6754261363636364;0.5170454545454546;0.3025568181818181;Arceaux;17
IMG_1672.JPG;0;;1;93.81818181818181;360.72727272727275;496.0;125.0909090909091;7001;7001;0.0;1.0;0.5759943181818181;0.47443181818181823;0.7855113636363636;0.46022727272727276;Arceaux;17
IMG_1673.JPG;Lamache 66;;1;148.12121212121212;377.6969696969697;203.63636363636363;303.5151515151515;4019;4019;0.0;1.0;0.34351325757575757;0.6652462121212122;0.10842803030303028;0.14488636363636365;PointillÃ©s;10
IMG_1673.JPG;Lamache 66;;2;206.06060606060606;371.3939393939394;272.72727272727275;290.6666666666667;4019;4019;1.0;1.0;0.4675662878787879;0.6465435606060606;0.13020833333333337;0.15767045454545447;PointillÃ©s;10
IMG_1673.JPG;Lamache 66;;3;277.57575757575756;415.75757575757575;373.3333333333333;352.72727272727275;1019;1019;0.0;1.0;0.6356534090909091;0.7504734848484849;0.18702651515151514;0.12310606060606055;R-rayons;1
IMG_1674.JPG;0;;1;131.15151515151516;315.3939393939394;209.6969696969697;212.36363636363637;4019;4019;0.0;1.0;0.3328598484848485;0.5153882575757576;0.15340909090909088;0.20123106060606055;PointillÃ©s;10
IMG_1674.JPG;0;;2;212.36363636363637;316.1212121212121;307.6363636363636;207.5151515151515;4019;4019;1.0;1.0;0.5078125;0.5113636363636364;0.18607954545454541;0.21212121212121215;PointillÃ©s;10
IMG_1674.JPG;0;;3;323.8787878787879;296.72727272727275;417.93939393939394;194.42424242424244;4019;4019;0.0;1.0;0.7244318181818181;0.47964015151515155;0.18371212121212122;0.19981060606060608;PointillÃ©s;10
IMG_1674.JPG;0;;4;300.8484848484849;405.8181818181818;427.1515151515151;303.030303030303;1019;1019;0.0;1.0;0.7109375;0.6922348484848484;0.24668560606060597;0.2007575757575758;R-rayons;1
IMG_1675.JPG;0;;1;26.90909090909091;240.24242424242425;93.33333333333333;131.63636363636363;4019;4019;0.0;1.0;0.11742424242424242;0.3631628787878788;0.12973484848484848;0.21212121212121215;PointillÃ©s;10
IMG_1675.JPG;0;;2;99.87878787878788;237.33333333333334;192.0;114.9090909090909;4019;4019;1.0;1.0;0.2850378787878788;0.34398674242424243;0.17992424242424243;0.2391098484848485;PointillÃ©s;10
IMG_1675.JPG;0;;3;211.15151515151516;206.78787878787878;300.6060606060606;93.33333333333333;4019;4019;0.0;1.0;0.49976325757575757;0.2930871212121212;0.17471590909090912;0.2215909090909091;PointillÃ©s;10
IMG_1675.JPG;0;;4;195.63636363636363;341.3333333333333;328.72727272727275;209.45454545454547;1019;1019;0.0;1.0;0.5120738636363636;0.5378787878787878;0.2599431818181819;0.2575757575757575;R-rayons;1
IMG_1676.JPG;Lamache 67;;1;215.27272727272728;423.27272727272725;270.54545454545456;304.72727272727275;Inédit 2012;2012;0.0;1.0;0.47443181818181823;0.7109375;0.10795454545454547;0.23153409090909083;P-triangle;5
IMG_1678.JPG;0;;1;195.87878787878788;407.27272727272725;289.93939393939394;185.21212121212122;Inédit 2012;2012;0.0;1.0;0.4744318181818182;0.5785984848484849;0.18371212121212122;0.43371212121212116;P-triangle;5
